Country,Feature,Coefficient,Percentage_Effect,Train_Adj_R2,Test_MSE
Moldova,Sex Ratio at Birth (males per 100 female births),0,,1,0
Moldova,Male Deaths ,0,,1,0
Moldova,Female Deaths ,0,,1,0
Moldova,"Crude Death Rate (deaths per 1,000 population)",0,,1,0
Moldova,Male Life Expectancy at Age 15 (years),0,,1,0
Moldova,Female Life Expectancy at Age 15 (years),0,,1,0
Moldova,"Infant Mortality Rate (infant deaths per 1,000 live births)",0,,1,0
Moldova,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0,,1,0
Moldova,Net Number of Migrants ,0,,1,0
Moldova,"Net Migration Rate (per 1,000 population)",0,,1,0
Madagascar,"Rate of Natural Change (per 1,000 population)",0.268922676,35.98696341,0.999780169,0.001701313
Madagascar,Mean Age Childbearing (years),0.110034776,14.72474363,0.999780169,0.001701313
Madagascar,"Crude Death Rate (deaths per 1,000 population)",0.082806327,11.08105983,0.999780169,0.001701313
Madagascar,"Population Density, as of 1 July (persons per square km)",-0.068489387,9.165181206,0.999780169,0.001701313
Madagascar,Male Life Expectancy at Age 15 (years),-0.057361393,7.676044246,0.999780169,0.001701313
Madagascar,Births by women aged 15 to 19 ,-0.050808692,6.799168346,0.999780169,0.001701313
Madagascar,Population Annual Doubling Time (years),-0.028703049,3.841013327,0.999780169,0.001701313
Madagascar,"Median Age, as of 1 July (years)",-0.028175371,3.770399934,0.999780169,0.001701313
Madagascar,"Population Sex Ratio, as of 1 July (males per 100 females)",0.025921317,3.468764689,0.999780169,0.001701313
Madagascar,DailyIncome,0.019759368,2.644178893,0.999780169,0.001701313
Madagascar,EmploymentRate15,-0.006295687,0.842482486,0.999780169,0.001701313
Madagascar,Population Growth Rate (percentage),0,0,0.999780169,0.001701313
Madagascar,female_years_schooling,0,0,0.999780169,0.001701313
Madagascar,Sex Ratio at Birth (males per 100 female births),0,0,0.999780169,0.001701313
Madagascar,Male Deaths ,0,0,0.999780169,0.001701313
Madagascar,Female Deaths ,0,0,0.999780169,0.001701313
Madagascar,employment_rate_15_24,0,0,0.999780169,0.001701313
Madagascar,Female Life Expectancy at Age 15 (years),0,0,0.999780169,0.001701313
Madagascar,"Infant Mortality Rate (infant deaths per 1,000 live births)",0,0,0.999780169,0.001701313
Madagascar,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0,0,0.999780169,0.001701313
Madagascar,Net Number of Migrants ,0,0,0.999780169,0.001701313
Madagascar,"Net Migration Rate (per 1,000 population)",0,0,0.999780169,0.001701313
Maldives,Births by women aged 15 to 19 ,0.725941804,61.6669519,0.967786537,0.008808855
Maldives,"Rate of Natural Change (per 1,000 population)",0.328808434,27.9314592,0.967786537,0.008808855
Maldives,Female Deaths ,0.122447242,10.4015889,0.967786537,0.008808855
Maldives,DailyIncome,0,0,0.967786537,0.008808855
Maldives,Sex Ratio at Birth (males per 100 female births),0,0,0.967786537,0.008808855
Maldives,Net Number of Migrants ,0,0,0.967786537,0.008808855
Maldives,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0,0,0.967786537,0.008808855
Maldives,"Infant Mortality Rate (infant deaths per 1,000 live births)",0,0,0.967786537,0.008808855
Maldives,Female Life Expectancy at Age 15 (years),0,0,0.967786537,0.008808855
Maldives,Male Life Expectancy at Age 15 (years),0,0,0.967786537,0.008808855
Maldives,"Crude Death Rate (deaths per 1,000 population)",0,0,0.967786537,0.008808855
Maldives,Male Deaths ,0,0,0.967786537,0.008808855
Maldives,Mean Age Childbearing (years),0,0,0.967786537,0.008808855
Maldives,female_years_schooling,0,0,0.967786537,0.008808855
Maldives,Population Annual Doubling Time (years),0,0,0.967786537,0.008808855
Maldives,Population Growth Rate (percentage),0,0,0.967786537,0.008808855
Maldives,"Median Age, as of 1 July (years)",0,0,0.967786537,0.008808855
Maldives,"Population Sex Ratio, as of 1 July (males per 100 females)",0,0,0.967786537,0.008808855
Maldives,"Population Density, as of 1 July (persons per square km)",0,0,0.967786537,0.008808855
Maldives,employment_rate_15_24,0,0,0.967786537,0.008808855
Maldives,EmploymentRate15,0,0,0.967786537,0.008808855
Maldives,"Net Migration Rate (per 1,000 population)",0,0,0.967786537,0.008808855
Mexico,"Infant Mortality Rate (infant deaths per 1,000 live births)",0.273246346,66.1596812,0.992741009,0.000327962
Mexico,"Population Density, as of 1 July (persons per square km)",-0.060127782,14.55841943,0.992741009,0.000327962
Mexico,"Population Sex Ratio, as of 1 July (males per 100 females)",0.034477331,8.347812429,0.992741009,0.000327962
Mexico,"Rate of Natural Change (per 1,000 population)",0.024672948,5.973929304,0.992741009,0.000327962
Mexico,Population Growth Rate (percentage),0.017262974,4.179791902,0.992741009,0.000327962
Mexico,Female Life Expectancy at Age 15 (years),-0.003222991,0.780365736,0.992741009,0.000327962
Mexico,DailyIncome,0,0,0.992741009,0.000327962
Mexico,Male Deaths ,0,0,0.992741009,0.000327962
Mexico,Net Number of Migrants ,0,0,0.992741009,0.000327962
Mexico,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0,0,0.992741009,0.000327962
Mexico,Male Life Expectancy at Age 15 (years),0,0,0.992741009,0.000327962
Mexico,"Crude Death Rate (deaths per 1,000 population)",0,0,0.992741009,0.000327962
Mexico,Female Deaths ,0,0,0.992741009,0.000327962
Mexico,Mean Age Childbearing (years),0,0,0.992741009,0.000327962
Mexico,Sex Ratio at Birth (males per 100 female births),0,0,0.992741009,0.000327962
Mexico,female_years_schooling,0,0,0.992741009,0.000327962
Mexico,Births by women aged 15 to 19 ,0,0,0.992741009,0.000327962
Mexico,Population Annual Doubling Time (years),0,0,0.992741009,0.000327962
Mexico,"Median Age, as of 1 July (years)",0,0,0.992741009,0.000327962
Mexico,employment_rate_15_24,0,0,0.992741009,0.000327962
Mexico,EmploymentRate15,0,0,0.992741009,0.000327962
Mexico,"Net Migration Rate (per 1,000 population)",0,0,0.992741009,0.000327962
Marshall Islands,"Median Age, as of 1 July (years)",-0.43965399,46.48073031,0.993548946,0.006984718
Marshall Islands,"Rate of Natural Change (per 1,000 population)",0.323850008,34.23779892,0.993548946,0.006984718
Marshall Islands,"Crude Death Rate (deaths per 1,000 population)",0.112956229,11.9418637,0.993548946,0.006984718
Marshall Islands,"Infant Mortality Rate (infant deaths per 1,000 live births)",0.048339021,5.110457446,0.993548946,0.006984718
Marshall Islands,Net Number of Migrants ,0.021085179,2.229149615,0.993548946,0.006984718
Marshall Islands,DailyIncome,0,0,0.993548946,0.006984718
Marshall Islands,Sex Ratio at Birth (males per 100 female births),0,0,0.993548946,0.006984718
Marshall Islands,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0,0,0.993548946,0.006984718
Marshall Islands,Female Life Expectancy at Age 15 (years),0,0,0.993548946,0.006984718
Marshall Islands,Male Life Expectancy at Age 15 (years),0,0,0.993548946,0.006984718
Marshall Islands,Female Deaths ,0,0,0.993548946,0.006984718
Marshall Islands,Male Deaths ,0,0,0.993548946,0.006984718
Marshall Islands,Mean Age Childbearing (years),0,0,0.993548946,0.006984718
Marshall Islands,female_years_schooling,0,0,0.993548946,0.006984718
Marshall Islands,Births by women aged 15 to 19 ,0,0,0.993548946,0.006984718
Marshall Islands,Population Annual Doubling Time (years),0,0,0.993548946,0.006984718
Marshall Islands,Population Growth Rate (percentage),0,0,0.993548946,0.006984718
Marshall Islands,"Population Sex Ratio, as of 1 July (males per 100 females)",0,0,0.993548946,0.006984718
Marshall Islands,"Population Density, as of 1 July (persons per square km)",0,0,0.993548946,0.006984718
Marshall Islands,employment_rate_15_24,0,0,0.993548946,0.006984718
Marshall Islands,EmploymentRate15,0,0,0.993548946,0.006984718
Marshall Islands,"Net Migration Rate (per 1,000 population)",0,0,0.993548946,0.006984718
North Macedonia,"Rate of Natural Change (per 1,000 population)",0.452319314,50.56923358,0.994684577,0.000347403
North Macedonia,Male Deaths ,0.095165074,10.63944147,0.994684577,0.000347403
North Macedonia,Female Deaths ,0.069558199,7.77659651,0.994684577,0.000347403
North Macedonia,Female Life Expectancy at Age 15 (years),0.062715329,7.011564709,0.994684577,0.000347403
North Macedonia,"Crude Death Rate (deaths per 1,000 population)",0.043946316,4.91319172,0.994684577,0.000347403
North Macedonia,"Population Density, as of 1 July (persons per square km)",-0.038644868,4.320490676,0.994684577,0.000347403
North Macedonia,Male Life Expectancy at Age 15 (years),0.031306181,3.500026484,0.994684577,0.000347403
North Macedonia,"Median Age, as of 1 July (years)",-0.022553283,2.52145376,0.994684577,0.000347403
North Macedonia,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0.019450585,2.17457255,0.994684577,0.000347403
North Macedonia,Net Number of Migrants ,0.010864328,1.214630276,0.994684577,0.000347403
North Macedonia,"Infant Mortality Rate (infant deaths per 1,000 live births)",-0.009666839,1.08075121,0.994684577,0.000347403
North Macedonia,Population Growth Rate (percentage),0.009079867,1.015127832,0.994684577,0.000347403
North Macedonia,"Population Sex Ratio, as of 1 July (males per 100 females)",-0.00883139,0.987348107,0.994684577,0.000347403
North Macedonia,EmploymentRate15,0.006645444,0.742959708,0.994684577,0.000347403
North Macedonia,Births by women aged 15 to 19 ,-0.005842947,0.653240677,0.994684577,0.000347403
North Macedonia,Mean Age Childbearing (years),-0.003620846,0.404810096,0.994684577,0.000347403
North Macedonia,Sex Ratio at Birth (males per 100 female births),0.001975175,0.220824244,0.994684577,0.000347403
North Macedonia,DailyIncome,-0.001548336,0.173103713,0.994684577,0.000347403
North Macedonia,Population Annual Doubling Time (years),0.000564645,0.063127177,0.994684577,0.000347403
North Macedonia,employment_rate_15_24,0.000156579,0.017505509,0.994684577,0.000347403
North Macedonia,female_years_schooling,0,0,0.994684577,0.000347403
North Macedonia,"Net Migration Rate (per 1,000 population)",0,0,0.994684577,0.000347403
Mali,"Population Density, as of 1 July (persons per square km)",-0.311755762,39.29902878,0.994552363,0.000354197
Mali,"Rate of Natural Change (per 1,000 population)",0.175830254,22.16465282,0.994552363,0.000354197
Mali,"Population Sex Ratio, as of 1 July (males per 100 females)",-0.167805683,21.15309865,0.994552363,0.000354197
Mali,"Median Age, as of 1 July (years)",-0.056142403,7.077148831,0.994552363,0.000354197
Mali,Mean Age Childbearing (years),0.024376647,3.072849568,0.994552363,0.000354197
Mali,Female Life Expectancy at Age 15 (years),-0.021254869,2.679327216,0.994552363,0.000354197
Mali,Male Deaths ,-0.015076728,1.900528742,0.994552363,0.000354197
Mali,"Crude Death Rate (deaths per 1,000 population)",0.013180526,1.661498905,0.994552363,0.000354197
Mali,Sex Ratio at Birth (males per 100 female births),-0.00642824,0.810325383,0.994552363,0.000354197
Mali,female_years_schooling,-0.001261928,0.15907504,0.994552363,0.000354197
Mali,Net Number of Migrants ,0.000178221,0.022466074,0.994552363,0.000354197
Mali,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0,0,0.994552363,0.000354197
Mali,"Infant Mortality Rate (infant deaths per 1,000 live births)",0,0,0.994552363,0.000354197
Mali,Male Life Expectancy at Age 15 (years),0,0,0.994552363,0.000354197
Mali,DailyIncome,0,0,0.994552363,0.000354197
Mali,Female Deaths ,0,0,0.994552363,0.000354197
Mali,Births by women aged 15 to 19 ,0,0,0.994552363,0.000354197
Mali,Population Annual Doubling Time (years),0,0,0.994552363,0.000354197
Mali,Population Growth Rate (percentage),0,0,0.994552363,0.000354197
Mali,employment_rate_15_24,0,0,0.994552363,0.000354197
Mali,EmploymentRate15,0,0,0.994552363,0.000354197
Mali,"Net Migration Rate (per 1,000 population)",0,0,0.994552363,0.000354197
Malta,"Rate of Natural Change (per 1,000 population)",0.196559341,64.50312111,0.944447074,0.000455691
Malta,"Crude Death Rate (deaths per 1,000 population)",0.030115082,9.882597138,0.944447074,0.000455691
Malta,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0.022459621,7.370373097,0.944447074,0.000455691
Malta,Male Life Expectancy at Age 15 (years),-0.021502425,7.056258437,0.944447074,0.000455691
Malta,"Population Density, as of 1 July (persons per square km)",-0.017065496,5.600231218,0.944447074,0.000455691
Malta,employment_rate_15_24,0.012250386,4.02009967,0.944447074,0.000455691
Malta,Population Annual Doubling Time (years),0.004776067,1.567319333,0.944447074,0.000455691
Malta,DailyIncome,0,0,0.944447074,0.000455691
Malta,Male Deaths ,0,0,0.944447074,0.000455691
Malta,Net Number of Migrants ,0,0,0.944447074,0.000455691
Malta,"Infant Mortality Rate (infant deaths per 1,000 live births)",0,0,0.944447074,0.000455691
Malta,Female Life Expectancy at Age 15 (years),0,0,0.944447074,0.000455691
Malta,Female Deaths ,0,0,0.944447074,0.000455691
Malta,Mean Age Childbearing (years),0,0,0.944447074,0.000455691
Malta,Sex Ratio at Birth (males per 100 female births),0,0,0.944447074,0.000455691
Malta,female_years_schooling,0,0,0.944447074,0.000455691
Malta,Births by women aged 15 to 19 ,0,0,0.944447074,0.000455691
Malta,Population Growth Rate (percentage),0,0,0.944447074,0.000455691
Malta,"Median Age, as of 1 July (years)",0,0,0.944447074,0.000455691
Malta,"Population Sex Ratio, as of 1 July (males per 100 females)",0,0,0.944447074,0.000455691
Malta,EmploymentRate15,0,0,0.944447074,0.000455691
Malta,"Net Migration Rate (per 1,000 population)",0,0,0.944447074,0.000455691
Myanmar,"Rate of Natural Change (per 1,000 population)",0.250584669,56.5490988,0.978753536,0.000364657
Myanmar,"Crude Death Rate (deaths per 1,000 population)",0.113281441,25.56406753,0.978753536,0.000364657
Myanmar,Population Growth Rate (percentage),0.064809696,14.62551517,0.978753536,0.000364657
Myanmar,Sex Ratio at Birth (males per 100 female births),-0.007329603,1.654061433,0.978753536,0.000364657
Myanmar,EmploymentRate15,-0.0071222,1.607257059,0.978753536,0.000364657
Myanmar,DailyIncome,0,0,0.978753536,0.000364657
Myanmar,Male Deaths ,0,0,0.978753536,0.000364657
Myanmar,Net Number of Migrants ,0,0,0.978753536,0.000364657
Myanmar,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0,0,0.978753536,0.000364657
Myanmar,"Infant Mortality Rate (infant deaths per 1,000 live births)",0,0,0.978753536,0.000364657
Myanmar,Female Life Expectancy at Age 15 (years),0,0,0.978753536,0.000364657
Myanmar,Male Life Expectancy at Age 15 (years),0,0,0.978753536,0.000364657
Myanmar,Female Deaths ,0,0,0.978753536,0.000364657
Myanmar,Mean Age Childbearing (years),0,0,0.978753536,0.000364657
Myanmar,female_years_schooling,0,0,0.978753536,0.000364657
Myanmar,Births by women aged 15 to 19 ,0,0,0.978753536,0.000364657
Myanmar,Population Annual Doubling Time (years),0,0,0.978753536,0.000364657
Myanmar,"Median Age, as of 1 July (years)",0,0,0.978753536,0.000364657
Myanmar,"Population Sex Ratio, as of 1 July (males per 100 females)",0,0,0.978753536,0.000364657
Myanmar,"Population Density, as of 1 July (persons per square km)",0,0,0.978753536,0.000364657
Myanmar,employment_rate_15_24,0,0,0.978753536,0.000364657
Myanmar,"Net Migration Rate (per 1,000 population)",0,0,0.978753536,0.000364657
Montenegro,DailyIncome,0,,-2.75,0.001056438
Montenegro,female_years_schooling,0,,-2.75,0.001056438
Montenegro,EmploymentRate15,0,,-2.75,0.001056438
Montenegro,employment_rate_15_24,0,,-2.75,0.001056438
Montenegro,"Population Density, as of 1 July (persons per square km)",0,,-2.75,0.001056438
Montenegro,"Population Sex Ratio, as of 1 July (males per 100 females)",0,,-2.75,0.001056438
Montenegro,"Median Age, as of 1 July (years)",0,,-2.75,0.001056438
Montenegro,"Rate of Natural Change (per 1,000 population)",0,,-2.75,0.001056438
Montenegro,Population Growth Rate (percentage),0,,-2.75,0.001056438
Montenegro,Population Annual Doubling Time (years),0,,-2.75,0.001056438
Montenegro,Births by women aged 15 to 19 ,0,,-2.75,0.001056438
Montenegro,Mean Age Childbearing (years),0,,-2.75,0.001056438
Montenegro,Sex Ratio at Birth (males per 100 female births),0,,-2.75,0.001056438
Montenegro,Male Deaths ,0,,-2.75,0.001056438
Montenegro,Female Deaths ,0,,-2.75,0.001056438
Montenegro,"Crude Death Rate (deaths per 1,000 population)",0,,-2.75,0.001056438
Montenegro,Male Life Expectancy at Age 15 (years),0,,-2.75,0.001056438
Montenegro,Female Life Expectancy at Age 15 (years),0,,-2.75,0.001056438
Montenegro,"Infant Mortality Rate (infant deaths per 1,000 live births)",0,,-2.75,0.001056438
Montenegro,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0,,-2.75,0.001056438
Montenegro,Net Number of Migrants ,0,,-2.75,0.001056438
Montenegro,"Net Migration Rate (per 1,000 population)",0,,-2.75,0.001056438
Mongolia,"Rate of Natural Change (per 1,000 population)",0.400706897,24.36518784,0.998371214,0.000949551
Mongolia,"Infant Mortality Rate (infant deaths per 1,000 live births)",0.219498591,13.34672414,0.998371214,0.000949551
Mongolia,"Median Age, as of 1 July (years)",-0.172508226,10.48945095,0.998371214,0.000949551
Mongolia,"Population Density, as of 1 July (persons per square km)",0.121156789,7.367000518,0.998371214,0.000949551
Mongolia,Net Number of Migrants ,0.11960049,7.272368971,0.998371214,0.000949551
Mongolia,Population Annual Doubling Time (years),0.11234524,6.831209816,0.998371214,0.000949551
